dataset,scene,split,iteration,normal_key,mask_policy,normal_space,absolute_dot,flip_x,flip_y,flip_z,flip_preset,normal_mae_deg,valid_pixel_count,valid_pixel_ratio,frame_count,missing_frame_count,status,notes,diagnostic_only
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,as_saved,True,False,True,False,flip_y,41.21175642013551,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,as_saved,False,False,False,True,flip_z,57.71704106330872,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,as_saved,True,False,False,True,flip_z,34.158373196919754,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,as_saved,False,False,True,True,flip_yz,121.27877833048503,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,as_saved,True,False,True,True,flip_yz,35.63151439825694,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,False,False,False,False,none,9.245090878009796,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,True,False,False,False,none,8.023031777143478,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,False,False,True,False,flip_y,80.2613273938497,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,True,False,True,False,flip_y,41.21174880663554,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,False,False,False,True,flip_z,57.71703635851542,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,True,False,False,True,flip_z,34.15836559136708,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,False,False,True,True,flip_yz,121.27878227233886,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,camera,True,False,True,True,flip_yz,35.63150386015574,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,False,False,False,False,none,9.245091869433722,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,True,False,False,False,none,8.023032852013905,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,False,False,True,False,flip_y,80.26132691701252,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,True,False,True,False,flip_y,41.211748631795246,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,False,False,False,True,flip_z,57.71703538894653,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,True,False,False,True,flip_z,34.15836428006491,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,False,False,True,True,flip_yz,121.27878408432008,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_alpha,world,True,False,True,True,flip_yz,35.631503303845726,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,False,none,9.245121143261592,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,False,none,8.023062173525492,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,False,flip_y,80.26132958730062,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,False,flip_y,41.21175642013551,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,True,flip_z,57.71704106330872,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,True,flip_z,34.158373196919754,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,True,flip_yz,121.27877833048503,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,True,flip_yz,35.63151439825694,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,False,False,False,False,none,9.245090878009796,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,True,False,False,False,none,8.023031777143478,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,False,False,True,False,flip_y,80.2613273938497,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,True,False,True,False,flip_y,41.21174880663554,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,False,False,False,True,flip_z,57.71703635851542,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,True,False,False,True,flip_z,34.15836559136708,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,False,False,True,True,flip_yz,121.27878227233886,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,camera,True,False,True,True,flip_yz,35.63150386015574,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,False,False,False,False,none,9.245091869433722,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,True,False,False,False,none,8.023032852013905,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,False,False,True,False,flip_y,80.26132691701252,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,True,False,True,False,flip_y,41.211748631795246,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,False,False,False,True,flip_z,57.71703538894653,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,True,False,False,True,flip_z,34.15836428006491,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,False,False,True,True,flip_yz,121.27878408432008,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,gt_normal_nonzero,world,True,False,True,True,flip_yz,35.631503303845726,19860,0.331,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,as_saved,False,False,False,False,none,8.31558892528216,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,as_saved,True,False,False,False,none,7.5346025824546805,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,as_saved,False,False,True,False,flip_y,80.07802057266235,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,as_saved,True,False,True,False,flip_y,40.9989585796992,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,as_saved,False,False,False,True,flip_z,57.40703654289245,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,as_saved,True,False,False,True,flip_z,33.93677481810252,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,as_saved,False,False,True,True,flip_yz,121.6275048573812,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,as_saved,True,False,True,True,flip_yz,35.31545552412668,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,camera,False,False,False,False,none,8.315558419624963,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,camera,True,False,False,False,none,7.534572108586629,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,camera,False,False,True,False,flip_y,80.0780177116394,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,camera,True,False,True,False,flip_y,40.99895061651866,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,camera,False,False,False,True,flip_z,57.407032362620036,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,camera,True,False,False,True,flip_z,33.936767331759135,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,camera,False,False,True,True,flip_yz,121.62750889460246,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,camera,True,False,True,True,flip_yz,35.315444906552635,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,world,False,False,False,False,none,8.315559349457423,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,world,True,False,False,False,none,7.53457308014234,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,world,False,False,True,False,flip_y,80.07801728248596,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,world,True,False,True,False,flip_y,40.99895050525665,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,world,False,False,False,True,flip_z,57.40703161557514,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,world,True,False,False,True,flip_z,33.93676568667094,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,__average__,test,30000,surf_normal,auto,world,False,False,True,True,flip_yz,121.62750972112019,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,False
refnerf,__average__,test,30000,surf_normal,auto,world,True,False,True,True,flip_yz,35.315444231033325,19685,0.32808333333333334,120,0,ok,dataset_average_over_6_valid_scenes,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,False,False,none,3.705340397357941,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,False,False,none,3.621376085281372,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,True,False,flip_y,86.36444931030273,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,True,False,flip_y,53.78213768005371,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,False,True,flip_z,52.284663391113284,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,False,True,flip_z,43.43863182067871,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,False,False,True,True,flip_yz,121.9309326171875,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,as_saved,True,False,True,True,flip_yz,45.45238571166992,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,False,False,False,False,none,3.7053114652633665,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,True,False,False,False,none,3.621347117424011,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,False,False,True,False,flip_y,86.36444835662842,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,True,False,True,False,flip_y,53.78213596343994,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,False,False,False,True,flip_z,52.28466148376465,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,True,False,False,True,flip_z,43.438629150390625,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,False,False,True,True,flip_yz,121.93093566894531,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,camera,True,False,True,True,flip_yz,45.45238151550293,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,False,False,False,False,none,3.7053115367889404,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,True,False,False,False,none,3.6213472843170167,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,False,False,True,False,flip_y,86.36444835662842,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,True,False,True,False,flip_y,53.78213653564453,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,False,False,False,True,flip_z,52.284661865234376,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,True,False,False,True,flip_z,43.438629722595216,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,False,False,True,True,flip_yz,121.93093681335449,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,source_rgba_alpha,world,True,False,True,True,flip_yz,45.45238132476807,5089,0.5089,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,False,False,none,4.265529263019562,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,False,False,none,3.9833062291145325,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,True,False,flip_y,86.3925371170044,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,True,False,flip_y,53.817565536499025,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,False,True,flip_z,52.42819480895996,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,False,True,flip_z,43.48414554595947,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,False,False,True,True,flip_yz,121.64425315856934,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,as_saved,True,False,True,True,flip_yz,45.55700340270996,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,False,False,False,False,none,4.265500593185425,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,True,False,False,False,none,3.9832775831222533,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,False,False,True,False,flip_y,86.3925371170044,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,True,False,True,False,flip_y,53.8175630569458,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,False,False,False,True,flip_z,52.42819309234619,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,True,False,False,True,flip_z,43.484143829345705,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,False,False,True,True,flip_yz,121.64425354003906,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,camera,True,False,True,True,flip_yz,45.557000732421876,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,False,False,False,False,none,4.265500593185425,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,True,False,False,False,none,3.9832776188850403,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,False,False,True,False,flip_y,86.39253616333008,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,True,False,True,False,flip_y,53.8175630569458,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,False,False,False,True,flip_z,52.428194999694824,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,True,False,False,True,flip_z,43.48414421081543,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,False,False,True,True,flip_yz,121.64425468444824,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_alpha,world,True,False,True,True,flip_yz,45.556999397277835,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,False,none,4.265529263019562,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,False,none,3.9833062291145325,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,False,flip_y,86.3925371170044,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,False,flip_y,53.817565536499025,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,False,True,flip_z,52.42819480895996,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,False,True,flip_z,43.48414554595947,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,False,False,True,True,flip_yz,121.64425315856934,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,as_saved,True,False,True,True,flip_yz,45.55700340270996,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,False,False,none,4.265500593185425,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,False,False,none,3.9832775831222533,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,True,False,flip_y,86.3925371170044,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,True,False,flip_y,53.8175630569458,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,False,True,flip_z,52.42819309234619,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,False,True,flip_z,43.484143829345705,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,False,False,True,True,flip_yz,121.64425354003906,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,camera,True,False,True,True,flip_yz,45.557000732421876,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,world,False,False,False,False,none,4.265500593185425,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,False
refnerf,ball,test,31000,surf_normal,gt_normal_nonzero,world,True,False,False,False,none,3.9832776188850403,5124,0.5124,20,0,ok,diagnostic_grid_sampled_max_pixels_per_frame=500; diagnostic_grid_sampled_frames=20_of_200,True
